Year,Kommune,Species,Group,Taken game,Taken game group
2014,Ishøj,Ilder,Rovdyr,0,18
2014,Ishøj,Mårhund,Rovdyr,0,18
2014,Ishøj,Ræv,Rovdyr,18,18
2014,Ishøj,Sumpbæver,Rovdyr,0,18
2014,Ishøj,Husskade,Kragefugle,15,34
2014,Ishøj,Krage,Kragefugle,14,34
2014,Ishøj,Råge,Kragefugle,5,34
2014,Ishøj,Skarv,Kragefugle,0,34
2014,Ishøj,Måge,Måger,0,0
2014,Ishøj,Sildemåge,Måger,0,0
2014,Ishøj,Svartbag,Måger,0,0
2014,Ishøj,Sølvmåge,Måger,0,0
2014,Ishøj,Ringdue,Duer,522,522
2014,Ishøj,Tyrkerdue,Duer,0,522
2014,Jammerbugt,Agerhøne,Hønsefugle,550,6099
2014,Jammerbugt,Fasan,Hønsefugle,5549,6099
2014,Jammerbugt,Andre dykænder,Andefugle,0,10300
2014,Jammerbugt,Andre svømmeænder,Andefugle,0,10300
2014,Jammerbugt,Atlingand,Andefugle,1,10300
2014,Jammerbugt,Bjergand,Andefugle,5,10300
2014,Jammerbugt,Ederfugl,Andefugle,54,10300
2014,Jammerbugt,Fløjlsand,Andefugle,11,10300
2014,Jammerbugt,Gråand,Andefugle,5720,10300
2014,Jammerbugt,Havlit,Andefugle,1,10300
2014,Jammerbugt,Hvinand,Andefugle,75,10300
2014,Jammerbugt,Knarand,Andefugle,20,10300
2014,Jammerbugt,Krikand,Andefugle,3218,10300
2014,Jammerbugt,Pibeand,Andefugle,1139,10300
2014,Jammerbugt,Skeand,Andefugle,20,10300
2014,Jammerbugt,Sortand,Andefugle,20,10300
2014,Jammerbugt,Spidsand,Andefugle,12,10300
2014,Jammerbugt,Stor skallesluger,Andefugle,0,10300
2014,Jammerbugt,Taffeland,Andefugle,3,10300
2014,Jammerbugt,Toppet skallesluger,Andefugle,0,10300
2014,Jammerbugt,Troldand,Andefugle,1,10300
2014,Jammerbugt,Blisgås,Gæs,50,4590
2014,Jammerbugt,Bramgås,Gæs,25,4590
2014,Jammerbugt,Canadagås,Gæs,757,4590
2014,Jammerbugt,Grågås,Gæs,1835,4590
2014,Jammerbugt,Gås,Gæs,0,4590
2014,Jammerbugt,Kortnæbbet gås,Gæs,1917,4590
2014,Jammerbugt,Nilgås,Gæs,1,4590
2014,Jammerbugt,Sædgås,Gæs,5,4590
2014,Jammerbugt,Blishøne,Vadefugle,6,1380
2014,Jammerbugt,Dobbeltbekkasin,Vadefugle,418,1380
2014,Jammerbugt,Skovsneppe,Vadefugle,956,1380
2014,Jammerbugt,Dådyr,Hovdyr,201,2870
2014,Jammerbugt,Krondyr,Hovdyr,262,2870
2014,Jammerbugt,Muflon,Hovdyr,0,2870
2014,Jammerbugt,Rådyr,Hovdyr,2407,2870
2014,Jammerbugt,Sika,Hovdyr,0,2870
2014,Jammerbugt,Vildsvin,Hovdyr,0,2870
2014,Jammerbugt,Hare,Støttetandede,461,461
2014,Jammerbugt,Kanin,Støttetandede,0,461
2014,Jammerbugt,Husmår,Rovdyr,72,575
2014,Jammerbugt,Ilder,Rovdyr,7,575
2014,Jammerbugt,Mårhund,Rovdyr,2,575
2014,Jammerbugt,Ræv,Rovdyr,494,575
2014,Jammerbugt,Sumpbæver,Rovdyr,0,575
2014,Jammerbugt,Husskade,Kragefugle,320,2254
2014,Jammerbugt,Krage,Kragefugle,1226,2254
2014,Jammerbugt,Råge,Kragefugle,703,2254
2014,Jammerbugt,Skarv,Kragefugle,5,2254
2014,Jammerbugt,Måge,Måger,0,63
2014,Jammerbugt,Sildemåge,Måger,0,63
2014,Jammerbugt,Svartbag,Måger,0,63
2014,Jammerbugt,Sølvmåge,Måger,63,63
2014,Jammerbugt,Ringdue,Duer,1498,1557
2014,Jammerbugt,Tyrkerdue,Duer,59,1557
2014,Kalundborg,Agerhøne,Hønsefugle,650,24338
2014,Kalundborg,Fasan,Hønsefugle,23688,24338
2014,Kalundborg,Andre dykænder,Andefugle,0,23863
2014,Kalundborg,Andre svømmeænder,Andefugle,0,23863
2014,Kalundborg,Atlingand,Andefugle,14,23863
2014,Kalundborg,Bjergand,Andefugle,15,23863
2014,Kalundborg,Ederfugl,Andefugle,1665,23863
2014,Kalundborg,Fløjlsand,Andefugle,319,23863
2014,Kalundborg,Gråand,Andefugle,14377,23863
2014,Kalundborg,Havlit,Andefugle,47,23863
2014,Kalundborg,Hvinand,Andefugle,72,23863
2014,Kalundborg,Knarand,Andefugle,230,23863
2014,Kalundborg,Krikand,Andefugle,5279,23863
2014,Kalundborg,Pibeand,Andefugle,1197,23863
2014,Kalundborg,Skeand,Andefugle,84,23863
2014,Kalundborg,Sortand,Andefugle,346,23863
2014,Kalundborg,Spidsand,Andefugle,91,23863
2014,Kalundborg,Stor skallesluger,Andefugle,0,23863
2014,Kalundborg,Taffeland,Andefugle,18,23863
2014,Kalundborg,Toppet skallesluger,Andefugle,0,23863
2014,Kalundborg,Troldand,Andefugle,109,23863
2014,Kalundborg,Blisgås,Gæs,109,3153
2014,Kalundborg,Bramgås,Gæs,39,3153
2014,Kalundborg,Canadagås,Gæs,400,3153
2014,Kalundborg,Grågås,Gæs,2515,3153
2014,Kalundborg,Gås,Gæs,0,3153
2014,Kalundborg,Kortnæbbet gås,Gæs,25,3153
2014,Kalundborg,Nilgås,Gæs,0,3153
2014,Kalundborg,Sædgås,Gæs,65,3153
2014,Kalundborg,Blishøne,Vadefugle,286,845
2014,Kalundborg,Dobbeltbekkasin,Vadefugle,145,845
2014,Kalundborg,Skovsneppe,Vadefugle,414,845
2014,Kalundborg,Dådyr,Hovdyr,49,2102
2014,Kalundborg,Krondyr,Hovdyr,78,2102
2014,Kalundborg,Muflon,Hovdyr,0,2102
2014,Kalundborg,Rådyr,Hovdyr,1965,2102
2014,Kalundborg,Sika,Hovdyr,1,2102
2014,Kalundborg,Vildsvin,Hovdyr,9,2102
2014,Kalundborg,Hare,Støttetandede,1048,1077
2014,Kalundborg,Kanin,Støttetandede,29,1077
2014,Kalundborg,Husmår,Rovdyr,20,903
2014,Kalundborg,Ilder,Rovdyr,55,903
2014,Kalundborg,Mårhund,Rovdyr,0,903
2014,Kalundborg,Ræv,Rovdyr,828,903
2014,Kalundborg,Sumpbæver,Rovdyr,0,903
2014,Kalundborg,Husskade,Kragefugle,1049,6102
2014,Kalundborg,Krage,Kragefugle,3508,6102
2014,Kalundborg,Råge,Kragefugle,1257,6102
2014,Kalundborg,Skarv,Kragefugle,288,6102
2014,Kalundborg,Måge,Måger,0,307
2014,Kalundborg,Sildemåge,Måger,0,307
2014,Kalundborg,Svartbag,Måger,0,307
2014,Kalundborg,Sølvmåge,Måger,307,307
2014,Kalundborg,Ringdue,Duer,14179,14573
2014,Kalundborg,Tyrkerdue,Duer,394,14573
2014,Kerteminde,Agerhøne,Hønsefugle,217,7433
2014,Kerteminde,Fasan,Hønsefugle,7216,7433
2014,Kerteminde,Andre dykænder,Andefugle,0,7146
2014,Kerteminde,Andre svømmeænder,Andefugle,0,7146
2014,Kerteminde,Atlingand,Andefugle,1,7146
2014,Kerteminde,Bjergand,Andefugle,4,7146
2014,Kerteminde,Ederfugl,Andefugle,755,7146
2014,Kerteminde,Fløjlsand,Andefugle,29,7146
2014,Kerteminde,Gråand,Andefugle,4872,7146
2014,Kerteminde,Havlit,Andefugle,5,7146
2014,Kerteminde,Hvinand,Andefugle,63,7146
2014,Kerteminde,Knarand,Andefugle,6,7146
2014,Kerteminde,Krikand,Andefugle,703,7146
2014,Kerteminde,Pibeand,Andefugle,443,7146
2014,Kerteminde,Skeand,Andefugle,6,7146
2014,Kerteminde,Sortand,Andefugle,156,7146
2014,Kerteminde,Spidsand,Andefugle,11,7146
2014,Kerteminde,Stor skallesluger,Andefugle,0,7146
2014,Kerteminde,Taffeland,Andefugle,1,7146
2014,Kerteminde,Toppet skallesluger,Andefugle,0,7146
2014,Kerteminde,Troldand,Andefugle,91,7146
2014,Kerteminde,Blisgås,Gæs,4,225
2014,Kerteminde,Bramgås,Gæs,0,225
2014,Kerteminde,Canadagås,Gæs,3,225
2014,Kerteminde,Grågås,Gæs,216,225
2014,Kerteminde,Gås,Gæs,0,225
2014,Kerteminde,Kortnæbbet gås,Gæs,1,225
2014,Kerteminde,Nilgås,Gæs,0,225
2014,Kerteminde,Sædgås,Gæs,1,225
2014,Kerteminde,Blishøne,Vadefugle,151,299
2014,Kerteminde,Dobbeltbekkasin,Vadefugle,25,299
2014,Kerteminde,Skovsneppe,Vadefugle,123,299
2014,Kerteminde,Dådyr,Hovdyr,97,320
2014,Kerteminde,Krondyr,Hovdyr,0,320
2014,Kerteminde,Muflon,Hovdyr,0,320
2014,Kerteminde,Rådyr,Hovdyr,222,320
2014,Kerteminde,Sika,Hovdyr,1,320
2014,Kerteminde,Vildsvin,Hovdyr,0,320
2014,Kerteminde,Hare,Støttetandede,467,567
2014,Kerteminde,Kanin,Støttetandede,100,567
2014,Kerteminde,Husmår,Rovdyr,29,153
2014,Kerteminde,Ilder,Rovdyr,5,153
2014,Kerteminde,Mårhund,Rovdyr,2,153
2014,Kerteminde,Ræv,Rovdyr,117,153
2014,Kerteminde,Sumpbæver,Rovdyr,0,153
2014,Kerteminde,Husskade,Kragefugle,136,1281
2014,Kerteminde,Krage,Kragefugle,390,1281
2014,Kerteminde,Råge,Kragefugle,667,1281
2014,Kerteminde,Skarv,Kragefugle,88,1281
2014,Kerteminde,Måge,Måger,0,29
2014,Kerteminde,Sildemåge,Måger,0,29
2014,Kerteminde,Svartbag,Måger,0,29
2014,Kerteminde,Sølvmåge,Måger,29,29
2014,Kerteminde,Ringdue,Duer,2043,2094
2014,Kerteminde,Tyrkerdue,Duer,51,2094
2014,Kolding,Agerhøne,Hønsefugle,261,2675
2014,Kolding,Fasan,Hønsefugle,2414,2675
2014,Kolding,Andre dykænder,Andefugle,0,5972
2014,Kolding,Andre svømmeænder,Andefugle,0,5972
2014,Kolding,Atlingand,Andefugle,0,5972
2014,Kolding,Bjergand,Andefugle,2,5972
2014,Kolding,Ederfugl,Andefugle,1113,5972
2014,Kolding,Fløjlsand,Andefugle,34,5972
2014,Kolding,Gråand,Andefugle,3874,5972
2014,Kolding,Havlit,Andefugle,2,5972
2014,Kolding,Hvinand,Andefugle,103,5972
2014,Kolding,Knarand,Andefugle,22,5972
2014,Kolding,Krikand,Andefugle,512,5972
2014,Kolding,Pibeand,Andefugle,160,5972
2014,Kolding,Skeand,Andefugle,2,5972
2014,Kolding,Sortand,Andefugle,82,5972
2014,Kolding,Spidsand,Andefugle,20,5972
2014,Kolding,Stor skallesluger,Andefugle,0,5972
2014,Kolding,Taffeland,Andefugle,1,5972
2014,Kolding,Toppet skallesluger,Andefugle,0,5972
2014,Kolding,Troldand,Andefugle,45,5972
2014,Kolding,Blisgås,Gæs,23,581
2014,Kolding,Bramgås,Gæs,1,581
2014,Kolding,Canadagås,Gæs,4,581
2014,Kolding,Grågås,Gæs,485,581
2014,Kolding,Gås,Gæs,0,581
2014,Kolding,Kortnæbbet gås,Gæs,67,581
2014,Kolding,Nilgås,Gæs,1,581
2014,Kolding,Sædgås,Gæs,0,581
2014,Kolding,Blishøne,Vadefugle,36,484
2014,Kolding,Dobbeltbekkasin,Vadefugle,83,484
2014,Kolding,Skovsneppe,Vadefugle,365,484
2014,Kolding,Dådyr,Hovdyr,71,1736
2014,Kolding,Krondyr,Hovdyr,30,1736
2014,Kolding,Muflon,Hovdyr,1,1736
2014,Kolding,Rådyr,Hovdyr,1632,1736
2014,Kolding,Sika,Hovdyr,0,1736
2014,Kolding,Vildsvin,Hovdyr,2,1736
2014,Kolding,Hare,Støttetandede,557,559
2014,Kolding,Kanin,Støttetandede,2,559
2014,Kolding,Husmår,Rovdyr,19,501
2014,Kolding,Ilder,Rovdyr,5,501
2014,Kolding,Mårhund,Rovdyr,5,501
2014,Kolding,Ræv,Rovdyr,472,501
2014,Kolding,Sumpbæver,Rovdyr,0,501
2014,Kolding,Husskade,Kragefugle,256,3212
2014,Kolding,Krage,Kragefugle,1010,3212
2014,Kolding,Råge,Kragefugle,1936,3212
2014,Kolding,Skarv,Kragefugle,10,3212
2014,Kolding,Måge,Måger,0,4
2014,Kolding,Sildemåge,Måger,0,4
2014,Kolding,Svartbag,Måger,0,4
2014,Kolding,Sølvmåge,Måger,4,4
2014,Kolding,Ringdue,Duer,996,1007
2014,Kolding,Tyrkerdue,Duer,11,1007
2014,København,Agerhøne,Hønsefugle,6,755
2014,København,Fasan,Hønsefugle,749,755
2014,København,Andre dykænder,Andefugle,0,445
2014,København,Andre svømmeænder,Andefugle,0,445
2014,København,Atlingand,Andefugle,0,445
2014,København,Bjergand,Andefugle,0,445
2014,København,Ederfugl,Andefugle,0,445
2014,København,Fløjlsand,Andefugle,0,445
2014,København,Gråand,Andefugle,380,445
2014,København,Havlit,Andefugle,0,445
2014,København,Hvinand,Andefugle,0,445
2014,København,Knarand,Andefugle,0,445
2014,København,Krikand,Andefugle,57,445
2014,København,Pibeand,Andefugle,7,445
2014,København,Skeand,Andefugle,0,445
2014,København,Sortand,Andefugle,0,445
2014,København,Spidsand,Andefugle,0,445
2014,København,Stor skallesluger,Andefugle,0,445
2014,København,Taffeland,Andefugle,0,445
2014,København,Toppet skallesluger,Andefugle,0,445
2014,København,Troldand,Andefugle,1,445
2014,København,Blisgås,Gæs,0,54
2014,København,Bramgås,Gæs,2,54
2014,København,Canadagås,Gæs,5,54
2014,København,Grågås,Gæs,47,54
2014,København,Gås,Gæs,0,54
2014,København,Kortnæbbet gås,Gæs,0,54
2014,København,Nilgås,Gæs,0,54
2014,København,Sædgås,Gæs,0,54
2014,København,Blishøne,Vadefugle,5,13
2014,København,Dobbeltbekkasin,Vadefugle,2,13
2014,København,Skovsneppe,Vadefugle,6,13
2014,København,Dådyr,Hovdyr,6,51
2014,København,Krondyr,Hovdyr,2,51
2014,København,Muflon,Hovdyr,0,51
2014,København,Rådyr,Hovdyr,43,51
2014,København,Sika,Hovdyr,0,51
2014,København,Vildsvin,Hovdyr,0,51
2014,København,Hare,Støttetandede,17,17
2014,København,Kanin,Støttetandede,0,17
2014,København,Husmår,Rovdyr,0,14
2014,København,Ilder,Rovdyr,0,14
2014,København,Mårhund,Rovdyr,0,14
2014,København,Ræv,Rovdyr,14,14
2014,København,Sumpbæver,Rovdyr,0,14
2014,København,Husskade,Kragefugle,24,61
2014,København,Krage,Kragefugle,21,61
2014,København,Råge,Kragefugle,16,61
2014,København,Skarv,Kragefugle,0,61
2014,København,Måge,Måger,0,0
2014,København,Sildemåge,Måger,0,0
2014,København,Svartbag,Måger,0,0
2014,København,Sølvmåge,Måger,0,0
2014,København,Ringdue,Duer,180,227
2014,København,Tyrkerdue,Duer,47,227
2014,Køge,Agerhøne,Hønsefugle,511,15877
2014,Køge,Fasan,Hønsefugle,15366,15877
2014,Køge,Andre dykænder,Andefugle,0,6438
2014,Køge,Andre svømmeænder,Andefugle,0,6438
2014,Køge,Atlingand,Andefugle,0,6438
2014,Køge,Bjergand,Andefugle,2,6438
2014,Køge,Ederfugl,Andefugle,78,6438
2014,Køge,Fløjlsand,Andefugle,3,6438
2014,Køge,Gråand,Andefugle,5649,6438
2014,Køge,Havlit,Andefugle,17,6438
2014,Køge,Hvinand,Andefugle,0,6438
2014,Køge,Knarand,Andefugle,11,6438
2014,Køge,Krikand,Andefugle,483,6438
2014,Køge,Pibeand,Andefugle,120,6438
2014,Køge,Skeand,Andefugle,14,6438
2014,Køge,Sortand,Andefugle,13,6438
2014,Køge,Spidsand,Andefugle,9,6438
2014,Køge,Stor skallesluger,Andefugle,0,6438
2014,Køge,Taffeland,Andefugle,1,6438
2014,Køge,Toppet skallesluger,Andefugle,0,6438
2014,Køge,Troldand,Andefugle,38,6438
2014,Køge,Blisgås,Gæs,2,430
2014,Køge,Bramgås,Gæs,0,430
2014,Køge,Canadagås,Gæs,50,430
2014,Køge,Grågås,Gæs,377,430
2014,Køge,Gås,Gæs,0,430
2014,Køge,Kortnæbbet gås,Gæs,1,430
2014,Køge,Nilgås,Gæs,0,430
2014,Køge,Sædgås,Gæs,0,430
2014,Køge,Blishøne,Vadefugle,96,325
2014,Køge,Dobbeltbekkasin,Vadefugle,50,325
2014,Køge,Skovsneppe,Vadefugle,179,325
2014,Køge,Dådyr,Hovdyr,53,1217
2014,Køge,Krondyr,Hovdyr,4,1217
2014,Køge,Muflon,Hovdyr,1,1217
2014,Køge,Rådyr,Hovdyr,1159,1217
2014,Køge,Sika,Hovdyr,0,1217
2014,Køge,Vildsvin,Hovdyr,0,1217
2014,Køge,Hare,Støttetandede,518,518
2014,Køge,Kanin,Støttetandede,0,518
2014,Køge,Husmår,Rovdyr,14,269
2014,Køge,Ilder,Rovdyr,23,269
2014,Køge,Mårhund,Rovdyr,0,269
2014,Køge,Ræv,Rovdyr,232,269
2014,Køge,Sumpbæver,Rovdyr,0,269
2014,Køge,Husskade,Kragefugle,735,3414
2014,Køge,Krage,Kragefugle,1157,3414
2014,Køge,Råge,Kragefugle,1522,3414
2014,Køge,Skarv,Kragefugle,0,3414
2014,Køge,Måge,Måger,0,3
2014,Køge,Sildemåge,Måger,0,3
2014,Køge,Svartbag,Måger,0,3
2014,Køge,Sølvmåge,Måger,3,3
2014,Køge,Ringdue,Duer,9012,9037
2014,Køge,Tyrkerdue,Duer,25,9037
2014,Langeland,Agerhøne,Hønsefugle,48,10190
2014,Langeland,Fasan,Hønsefugle,10142,10190
2014,Langeland,Andre dykænder,Andefugle,0,14816
2014,Langeland,Andre svømmeænder,Andefugle,0,14816
2014,Langeland,Atlingand,Andefugle,0,14816
2014,Langeland,Bjergand,Andefugle,3,14816
2014,Langeland,Ederfugl,Andefugle,3025,14816
2014,Langeland,Fløjlsand,Andefugle,75,14816
2014,Langeland,Gråand,Andefugle,9609,14816
2014,Langeland,Havlit,Andefugle,201,14816
2014,Langeland,Hvinand,Andefugle,24,14816
2014,Langeland,Knarand,Andefugle,39,14816
2014,Langeland,Krikand,Andefugle,1204,14816
2014,Langeland,Pibeand,Andefugle,207,14816
2014,Langeland,Skeand,Andefugle,80,14816
2014,Langeland,Sortand,Andefugle,188,14816
2014,Langeland,Spidsand,Andefugle,30,14816
2014,Langeland,Stor skallesluger,Andefugle,0,14816
2014,Langeland,Taffeland,Andefugle,18,14816
2014,Langeland,Toppet skallesluger,Andefugle,0,14816
2014,Langeland,Troldand,Andefugle,113,14816
2014,Langeland,Blisgås,Gæs,30,1211
2014,Langeland,Bramgås,Gæs,14,1211
2014,Langeland,Canadagås,Gæs,15,1211
2014,Langeland,Grågås,Gæs,1133,1211
2014,Langeland,Gås,Gæs,0,1211
2014,Langeland,Kortnæbbet gås,Gæs,15,1211
2014,Langeland,Nilgås,Gæs,0,1211
2014,Langeland,Sædgås,Gæs,4,1211
2014,Langeland,Blishøne,Vadefugle,94,290
2014,Langeland,Dobbeltbekkasin,Vadefugle,23,290
2014,Langeland,Skovsneppe,Vadefugle,173,290
2014,Langeland,Dådyr,Hovdyr,567,1480
2014,Langeland,Krondyr,Hovdyr,8,1480
2014,Langeland,Muflon,Hovdyr,0,1480
2014,Langeland,Rådyr,Hovdyr,903,1480
2014,Langeland,Sika,Hovdyr,2,1480
2014,Langeland,Vildsvin,Hovdyr,0,1480
2014,Langeland,Hare,Støttetandede,300,300
2014,Langeland,Kanin,Støttetandede,0,300
2014,Langeland,Husmår,Rovdyr,73,387
2014,Langeland,Ilder,Rovdyr,0,387
2014,Langeland,Mårhund,Rovdyr,0,387
2014,Langeland,Ræv,Rovdyr,314,387
2014,Langeland,Sumpbæver,Rovdyr,0,387
2014,Langeland,Husskade,Kragefugle,62,1420
2014,Langeland,Krage,Kragefugle,509,1420
2014,Langeland,Råge,Kragefugle,825,1420
2014,Langeland,Skarv,Kragefugle,24,1420
2014,Langeland,Måge,Måger,0,13
2014,Langeland,Sildemåge,Måger,0,13
2014,Langeland,Svartbag,Måger,0,13
2014,Langeland,Sølvmåge,Måger,13,13
2014,Langeland,Ringdue,Duer,1915,1945
2014,Langeland,Tyrkerdue,Duer,30,1945
2014,Lejre,Agerhøne,Hønsefugle,255,16430
2014,Lejre,Fasan,Hønsefugle,16175,16430
2014,Lejre,Andre dykænder,Andefugle,0,9117
2014,Lejre,Andre svømmeænder,Andefugle,0,9117
2014,Lejre,Atlingand,Andefugle,2,9117
2014,Lejre,Bjergand,Andefugle,2,9117
2014,Lejre,Ederfugl,Andefugle,95,9117
2014,Lejre,Fløjlsand,Andefugle,1,9117
2014,Lejre,Gråand,Andefugle,7892,9117
2014,Lejre,Havlit,Andefugle,0,9117
2014,Lejre,Hvinand,Andefugle,52,9117
2014,Lejre,Knarand,Andefugle,12,9117
2014,Lejre,Krikand,Andefugle,852,9117
2014,Lejre,Pibeand,Andefugle,162,9117
2014,Lejre,Skeand,Andefugle,4,9117
2014,Lejre,Sortand,Andefugle,2,9117
2014,Lejre,Spidsand,Andefugle,4,9117
2014,Lejre,Stor skallesluger,Andefugle,0,9117
2014,Lejre,Taffeland,Andefugle,0,9117
2014,Lejre,Toppet skallesluger,Andefugle,0,9117
2014,Lejre,Troldand,Andefugle,37,9117
2014,Lejre,Blisgås,Gæs,14,595
2014,Lejre,Bramgås,Gæs,0,595
2014,Lejre,Canadagås,Gæs,106,595
2014,Lejre,Grågås,Gæs,475,595
2014,Lejre,Gås,Gæs,0,595
2014,Lejre,Kortnæbbet gås,Gæs,0,595
2014,Lejre,Nilgås,Gæs,0,595
2014,Lejre,Sædgås,Gæs,0,595
2014,Lejre,Blishøne,Vadefugle,72,194
2014,Lejre,Dobbeltbekkasin,Vadefugle,29,194
2014,Lejre,Skovsneppe,Vadefugle,93,194
2014,Lejre,Dådyr,Hovdyr,81,1069
2014,Lejre,Krondyr,Hovdyr,0,1069
2014,Lejre,Muflon,Hovdyr,8,1069
2014,Lejre,Rådyr,Hovdyr,977,1069
2014,Lejre,Sika,Hovdyr,3,1069
2014,Lejre,Vildsvin,Hovdyr,0,1069
2014,Lejre,Hare,Støttetandede,521,527
2014,Lejre,Kanin,Støttetandede,6,527
2014,Lejre,Husmår,Rovdyr,24,257
2014,Lejre,Ilder,Rovdyr,24,257
2014,Lejre,Mårhund,Rovdyr,0,257
2014,Lejre,Ræv,Rovdyr,209,257
2014,Lejre,Sumpbæver,Rovdyr,0,257
2014,Lejre,Husskade,Kragefugle,315,2329
2014,Lejre,Krage,Kragefugle,1179,2329
2014,Lejre,Råge,Kragefugle,835,2329
2014,Lejre,Skarv,Kragefugle,0,2329
2014,Lejre,Måge,Måger,0,4
2014,Lejre,Sildemåge,Måger,0,4
2014,Lejre,Svartbag,Måger,0,4
2014,Lejre,Sølvmåge,Måger,4,4
2014,Lejre,Ringdue,Duer,5274,5388
2014,Lejre,Tyrkerdue,Duer,114,5388
2014,Lemvig,Agerhøne,Hønsefugle,82,1606
2014,Lemvig,Fasan,Hønsefugle,1524,1606
2014,Lemvig,Andre dykænder,Andefugle,0,7140
2014,Lemvig,Andre svømmeænder,Andefugle,0,7140
2014,Lemvig,Atlingand,Andefugle,0,7140
2014,Lemvig,Bjergand,Andefugle,21,7140
2014,Lemvig,Ederfugl,Andefugle,578,7140
2014,Lemvig,Fløjlsand,Andefugle,36,7140
2014,Lemvig,Gråand,Andefugle,2568,7140
2014,Lemvig,Havlit,Andefugle,19,7140
2014,Lemvig,Hvinand,Andefugle,212,7140
2014,Lemvig,Knarand,Andefugle,19,7140
2014,Lemvig,Krikand,Andefugle,1943,7140
2014,Lemvig,Pibeand,Andefugle,1317,7140
2014,Lemvig,Skeand,Andefugle,32,7140
2014,Lemvig,Sortand,Andefugle,239,7140
2014,Lemvig,Spidsand,Andefugle,76,7140
2014,Lemvig,Stor skallesluger,Andefugle,0,7140
2014,Lemvig,Taffeland,Andefugle,17,7140
2014,Lemvig,Toppet skallesluger,Andefugle,0,7140
2014,Lemvig,Troldand,Andefugle,63,7140
2014,Lemvig,Blisgås,Gæs,5,1125
2014,Lemvig,Bramgås,Gæs,1,1125
2014,Lemvig,Canadagås,Gæs,11,1125
2014,Lemvig,Grågås,Gæs,395,1125
2014,Lemvig,Gås,Gæs,0,1125
2014,Lemvig,Kortnæbbet gås,Gæs,672,1125
2014,Lemvig,Nilgås,Gæs,4,1125
2014,Lemvig,Sædgås,Gæs,37,1125
2014,Lemvig,Blishøne,Vadefugle,29,964
2014,Lemvig,Dobbeltbekkasin,Vadefugle,347,964
2014,Lemvig,Skovsneppe,Vadefugle,588,964
2014,Lemvig,Dådyr,Hovdyr,31,1103
2014,Lemvig,Krondyr,Hovdyr,244,1103
2014,Lemvig,Muflon,Hovdyr,0,1103
2014,Lemvig,Rådyr,Hovdyr,823,1103
2014,Lemvig,Sika,Hovdyr,5,1103
2014,Lemvig,Vildsvin,Hovdyr,0,1103
2014,Lemvig,Hare,Støttetandede,410,414
2014,Lemvig,Kanin,Støttetandede,4,414
2014,Lemvig,Husmår,Rovdyr,17,338
2014,Lemvig,Ilder,Rovdyr,8,338
2014,Lemvig,Mårhund,Rovdyr,7,338
2014,Lemvig,Ræv,Rovdyr,306,338
2014,Lemvig,Sumpbæver,Rovdyr,0,338
2014,Lemvig,Husskade,Kragefugle,93,441
2014,Lemvig,Krage,Kragefugle,265,441
2014,Lemvig,Råge,Kragefugle,83,441
2014,Lemvig,Skarv,Kragefugle,0,441
2014,Lemvig,Måge,Måger,0,59
2014,Lemvig,Sildemåge,Måger,0,59
2014,Lemvig,Svartbag,Måger,0,59
2014,Lemvig,Sølvmåge,Måger,59,59
2014,Lemvig,Ringdue,Duer,284,317
2014,Lemvig,Tyrkerdue,Duer,33,317
2014,Lolland,Agerhøne,Hønsefugle,922,35051
2014,Lolland,Fasan,Hønsefugle,34129,35051
2014,Lolland,Andre dykænder,Andefugle,0,22348
2014,Lolland,Andre svømmeænder,Andefugle,0,22348
2014,Lolland,Atlingand,Andefugle,12,22348
2014,Lolland,Bjergand,Andefugle,6,22348
2014,Lolland,Ederfugl,Andefugle,460,22348
2014,Lolland,Fløjlsand,Andefugle,18,22348
2014,Lolland,Gråand,Andefugle,17179,22348
2014,Lolland,Havlit,Andefugle,21,22348
2014,Lolland,Hvinand,Andefugle,24,22348
2014,Lolland,Knarand,Andefugle,289,22348
2014,Lolland,Krikand,Andefugle,2796,22348
2014,Lolland,Pibeand,Andefugle,891,22348
2014,Lolland,Skeand,Andefugle,174,22348
2014,Lolland,Sortand,Andefugle,36,22348
2014,Lolland,Spidsand,Andefugle,78,22348
2014,Lolland,Stor skallesluger,Andefugle,0,22348
2014,Lolland,Taffeland,Andefugle,65,22348
2014,Lolland,Toppet skallesluger,Andefugle,0,22348
2014,Lolland,Troldand,Andefugle,299,22348
2014,Lolland,Blisgås,Gæs,349,6092
2014,Lolland,Bramgås,Gæs,154,6092
2014,Lolland,Canadagås,Gæs,273,6092
2014,Lolland,Grågås,Gæs,4478,6092
2014,Lolland,Gås,Gæs,0,6092
2014,Lolland,Kortnæbbet gås,Gæs,344,6092
2014,Lolland,Nilgås,Gæs,0,6092
2014,Lolland,Sædgås,Gæs,494,6092
2014,Lolland,Blishøne,Vadefugle,204,818
2014,Lolland,Dobbeltbekkasin,Vadefugle,38,818
2014,Lolland,Skovsneppe,Vadefugle,576,818
2014,Lolland,Dådyr,Hovdyr,349,1601
2014,Lolland,Krondyr,Hovdyr,3,1601
2014,Lolland,Muflon,Hovdyr,2,1601
2014,Lolland,Rådyr,Hovdyr,1234,1601
2014,Lolland,Sika,Hovdyr,13,1601
2014,Lolland,Vildsvin,Hovdyr,0,1601
2014,Lolland,Hare,Støttetandede,1871,1877
2014,Lolland,Kanin,Støttetandede,6,1877
2014,Lolland,Husmår,Rovdyr,94,650
